id,bal,block,x,cond,trial,y,c2,cycle,task,dim1,dim2,cor,error,res,time
1,1,0,0,1,1,0,1,1,1,1,4,1,0,1,929
1,1,0,0,1,2,0,1,2,1,2,4,2,0,2,836
1,1,0,0,1,3,0,1,3,1,1,4,1,0,1,700
1,1,0,0,1,4,0,1,4,1,2,4,2,0,2,740
1,1,0,0,1,5,0,1,5,2,4,1,1,0,1,1380
1,1,0,0,1,6,0,1,6,2,4,2,2,0,2,780
1,1,0,0,1,7,0,1,7,2,4,3,3,0,3,636
1,1,0,0,1,8,0,1,8,2,4,2,2,0,2,1300
1,1,0,0,1,9,0,1,1,1,1,4,1,0,1,532
1,1,0,0,1,10,0,1,2,1,3,4,3,0,3,700
1,1,0,0,1,11,0,1,3,1,2,4,2,1,1,980
1,1,0,0,1,12,0,1,4,1,2,4,2,0,2,612
1,1,0,0,1,13,0,1,5,2,4,1,1,0,1,1684
1,1,0,0,1,14,0,1,6,2,4,3,3,0,3,732
1,1,0,0,1,15,0,1,7,2,4,3,3,0,3,516
1,1,0,0,1,16,0,1,8,2,4,3,3,0,3,516
1,1,0,0,1,17,0,1,1,1,1,4,1,0,1,484
1,1,0,0,1,18,0,1,2,1,3,4,3,0,3,532
1,1,0,0,1,19,0,1,3,1,3,4,3,0,3,500
1,1,0,0,1,20,0,1,4,1,3,4,3,0,3,516
1,1,0,0,1,21,0,1,5,2,4,1,1,0,1,908
1,1,0,0,1,22,0,1,6,2,4,1,1,0,1,572
1,1,0,0,1,23,0,1,7,2,4,3,3,0,3,492
1,1,0,0,1,24,0,1,8,2,4,3,3,0,3,404
1,1,0,0,1,25,0,1,1,1,1,4,1,0,1,412
1,1,0,0,1,26,0,1,2,1,1,4,1,0,1,476
1,1,0,0,1,27,0,1,3,1,3,4,3,0,3,452
1,1,0,0,1,28,0,1,4,1,1,4,1,0,1,548
1,1,0,0,1,29,0,1,5,2,4,3,3,0,3,932
1,1,0,0,1,30,0,1,6,2,4,1,1,0,1,764
1,1,0,0,1,31,0,1,7,2,4,2,2,0,2,532
1,1,0,0,1,32,0,1,8,2,4,3,3,0,3,580
1,1,0,0,1,33,0,1,1,1,2,4,2,0,2,1428
1,1,0,0,1,34,0,1,2,1,1,4,1,0,1,564
1,1,0,0,1,35,0,1,3,1,3,4,3,0,3,524
1,1,0,0,1,36,0,1,4,1,2,4,2,0,2,564
1,1,0,0,1,37,0,1,5,2,4,3,3,0,3,1548
1,1,0,0,1,38,0,1,6,2,4,3,3,0,3,492
1,1,0,0,1,39,0,1,7,2,4,2,2,0,2,628
1,1,0,0,1,40,0,1,8,2,4,3,3,0,3,652
1,1,0,0,1,41,0,1,1,1,2,4,2,0,2,628
1,1,0,0,1,42,0,1,2,1,2,4,2,0,2,580
1,1,0,0,1,43,0,1,3,1,2,4,2,0,2,516
1,1,0,0,1,44,0,1,4,1,1,4,1,0,1,548
1,1,0,0,1,45,0,1,5,2,4,3,3,0,3,628
1,1,0,0,1,46,0,1,6,2,4,2,2,0,2,500
1,1,0,0,1,47,0,1,7,2,4,2,2,0,2,564
1,1,0,0,1,48,0,1,8,2,4,3,3,0,3,500
1,1,0,0,1,49,0,1,1,1,1,4,1,0,1,524
1,1,0,0,1,50,0,1,2,1,3,4,3,0,3,532
1,1,0,0,1,51,0,1,3,1,3,4,3,0,3,500
1,1,0,0,1,52,0,1,4,1,2,4,2,0,2,556
1,1,0,0,1,53,0,1,5,2,4,3,3,0,3,508
1,1,0,0,1,54,0,1,6,2,4,2,2,0,2,564
1,1,0,0,1,55,0,1,7,2,4,3,3,0,3,628
1,1,0,0,1,56,0,1,8,2,4,3,3,0,3,596
1,1,0,0,1,57,0,1,1,1,2,4,2,0,2,900
1,1,0,0,1,58,0,1,2,1,1,4,1,0,1,588
1,1,0,0,1,59,0,1,3,1,1,4,1,0,1,548
1,1,0,0,1,60,0,1,4,1,3,4,3,0,3,452
1,1,0,0,1,61,0,1,5,2,4,2,2,0,2,524
1,1,0,0,1,62,0,1,6,2,4,2,2,0,2,451
1,1,0,0,1,63,0,1,7,2,4,3,3,0,3,428
1,1,0,0,1,64,0,1,8,2,4,1,1,0,1,596
1,1,0,0,1,65,0,1,1,1,2,4,2,0,2,748
1,1,0,0,1,66,0,1,2,1,2,4,2,0,2,572
1,1,0,0,1,67,0,1,3,1,3,4,3,0,3,476
1,1,0,0,1,68,0,1,4,1,1,4,1,0,1,460
1,1,0,0,1,69,0,1,5,2,4,3,3,0,3,468
1,1,0,0,1,70,0,1,6,2,4,1,1,1,2,580
1,1,0,0,1,71,0,1,7,2,4,3,3,0,3,604
1,1,0,0,1,72,0,1,8,2,4,2,2,0,2,492
1,1,0,0,1,73,0,1,1,1,1,4,1,0,1,436
1,1,0,0,1,74,0,1,2,1,2,4,2,0,2,500
1,1,0,0,1,75,0,1,3,1,2,4,2,0,2,452
1,1,0,0,1,76,0,1,4,1,2,4,2,0,2,460
1,1,0,0,1,77,0,1,5,2,4,3,3,0,3,396
1,1,0,0,1,78,0,1,6,2,4,2,2,0,2,524
1,1,0,0,1,79,0,1,7,2,4,2,2,0,2,428
1,1,0,0,1,80,0,1,8,2,4,2,2,0,2,516
1,1,0,0,1,81,0,1,1,1,2,4,2,0,2,476
1,1,0,0,1,82,0,1,2,1,3,4,3,0,3,452
1,1,0,0,1,83,0,1,3,1,1,4,1,0,1,540
1,1,0,0,1,84,0,1,4,1,2,4,2,0,2,772
1,1,0,0,1,85,0,1,5,2,4,1,1,1,2,644
1,1,0,0,1,86,0,1,6,2,4,3,3,0,3,540
1,1,0,0,1,87,0,1,7,2,4,3,3,0,3,436
1,1,0,0,1,88,0,1,8,2,4,1,1,0,1,756
1,1,0,0,1,89,0,1,1,1,3,4,3,0,3,564
1,1,0,0,1,90,0,1,2,1,1,4,1,0,1,420
1,1,0,0,1,91,0,1,3,1,2,4,2,0,2,444
1,1,0,0,1,92,0,1,4,1,2,4,2,0,2,452
1,1,0,0,1,93,0,1,5,2,4,1,1,0,1,740
1,1,0,0,1,94,0,1,6,2,4,2,2,0,2,428
1,1,0,0,1,95,0,1,7,2,4,2,2,0,2,492
1,1,0,0,1,96,0,1,8,2,4,1,1,0,1,716
1,1,0,0,1,97,0,1,1,1,2,4,2,0,2,500
1,1,0,0,1,98,0,1,2,1,1,4,1,0,1,500
1,1,0,0,1,99,0,1,3,1,3,4,3,0,3,468
1,1,0,0,1,100,0,1,4,1,1,4,1,0,1,500
1,1,0,0,1,101,0,1,5,2,4,3,3,0,3,556
1,1,0,0,1,102,0,1,6,2,4,3,3,0,3,556
1,1,0,0,1,103,0,1,7,2,4,2,2,0,2,548
1,1,0,0,1,104,0,1,8,2,4,2,2,0,2,556
1,1,0,0,1,105,0,1,1,1,3,4,3,0,3,980
1,1,0,0,1,106,0,1,2,1,2,4,2,0,2,660
1,1,0,0,1,107,0,1,3,1,2,4,2,0,2,404
1,1,0,0,1,108,0,1,4,1,3,4,3,0,3,516
1,1,0,0,1,109,0,1,5,2,4,3,3,0,3,564
1,1,0,0,1,110,0,1,6,2,4,2,2,0,2,524
1,1,0,0,1,111,0,1,7,2,4,1,1,0,1,452
1,1,0,0,1,112,0,1,8,2,4,1,1,0,1,524
1,1,1,0,1,1,0,1,1,1,3,4,3,0,3,547
1,1,1,0,1,2,0,1,2,1,3,4,3,0,3,476
1,1,1,0,1,3,0,1,3,1,1,4,1,0,1,620
1,1,1,0,1,4,0,1,4,1,2,4,2,0,2,620
1,1,1,0,1,5,0,1,5,2,4,1,1,1,3,780
1,1,1,0,1,6,0,1,6,2,4,1,1,0,1,484
1,1,1,0,1,7,0,1,7,2,4,3,3,0,3,548
1,1,1,0,1,8,0,1,8,2,4,1,1,0,1,572
1,1,1,0,1,9,0,1,1,1,1,4,1,0,1,524
1,1,1,0,1,10,0,1,2,1,3,4,3,0,3,452
1,1,1,0,1,11,0,1,3,1,2,4,2,0,2,452
1,1,1,0,1,12,0,1,4,1,3,4,3,0,3,388
1,1,1,0,1,13,0,1,5,2,4,1,1,1,2,700
1,1,1,0,1,14,0,1,6,2,4,2,2,0,2,684
1,1,1,0,1,15,0,1,7,2,4,2,2,0,2,628
1,1,1,0,1,16,0,1,8,2,4,1,1,0,1,500
1,1,1,0,1,17,0,1,1,1,3,4,3,0,3,564
1,1,1,0,1,18,0,1,2,1,3,4,3,0,3,484
1,1,1,0,1,19,0,1,3,1,3,4,3,0,3,428
1,1,1,0,1,20,0,1,4,1,2,4,2,0,2,508
1,1,1,0,1,21,0,1,5,2,4,1,1,0,1,580
1,1,1,0,1,22,0,1,6,2,4,3,3,0,3,508
1,1,1,0,1,23,0,1,7,2,4,2,2,0,2,428
1,1,1,0,1,24,0,1,8,2,4,1,1,0,1,572
1,1,1,0,1,25,0,1,1,1,1,4,1,0,1,564
1,1,1,0,1,26,0,1,2,1,2,4,2,0,2,476
1,1,1,0,1,27,0,1,3,1,1,4,1,0,1,604
1,1,1,0,1,28,0,1,4,1,1,4,1,0,1,564
1,1,1,0,1,29,0,1,5,2,4,2,2,0,2,612
1,1,1,0,1,30,0,1,6,2,4,3,3,0,3,460
1,1,1,0,1,31,0,1,7,2,4,2,2,0,2,500
1,1,1,0,1,32,0,1,8,2,4,1,1,0,1,524
1,1,1,0,1,33,0,1,1,1,1,4,1,0,1,572
1,1,1,0,1,34,0,1,2,1,1,4,1,0,1,444
1,1,1,0,1,35,0,1,3,1,3,4,3,0,3,476
1,1,1,0,1,36,0,1,4,1,2,4,2,0,2,580
1,1,1,0,1,37,0,1,5,2,4,1,1,0,1,508
1,1,1,0,1,38,0,1,6,2,4,1,1,0,1,460
1,1,1,0,1,39,0,1,7,2,4,3,3,0,3,460
1,1,1,0,1,40,0,1,8,2,4,2,2,1,1,436
1,1,1,0,1,41,0,1,1,1,2,4,2,0,2,756
1,1,1,0,1,42,0,1,2,1,3,4,3,0,3,668
1,1,1,0,1,43,0,1,3,1,1,4,1,0,1,524
1,1,1,0,1,44,0,1,4,1,2,4,2,0,2,532
1,1,1,0,1,45,0,1,5,2,4,3,3,0,3,508
1,1,1,0,1,46,0,1,6,2,4,1,1,0,1,964
1,1,1,0,1,47,0,1,7,2,4,2,2,0,2,396
1,1,1,0,1,48,0,1,8,2,4,2,2,0,2,540
1,1,1,0,1,49,0,1,1,1,1,4,1,0,1,404
1,1,1,0,1,50,0,1,2,1,2,4,2,0,2,660
1,1,1,0,1,51,0,1,3,1,3,4,3,0,3,492
1,1,1,0,1,52,0,1,4,1,1,4,1,1,2,564
1,1,1,0,1,53,0,1,5,2,4,3,3,0,3,1076
1,1,1,0,1,54,0,1,6,2,4,2,2,0,2,524
1,1,1,0,1,55,0,1,7,2,4,1,1,0,1,516
1,1,1,0,1,56,0,1,8,2,4,2,2,0,2,628
1,1,1,0,1,57,0,1,1,1,3,4,3,0,3,620
1,1,1,0,1,58,0,1,2,1,2,4,2,0,2,652
1,1,1,0,1,59,0,1,3,1,1,4,1,0,1,620
1,1,1,0,1,60,0,1,4,1,3,4,3,0,3,596
1,1,1,0,1,61,0,1,5,2,4,3,3,0,3,508
1,1,1,0,1,62,0,1,6,2,4,3,3,0,3,748
1,1,1,0,1,63,0,1,7,2,4,3,3,0,3,492
1,1,1,0,1,64,0,1,8,2,4,1,1,0,1,436
1,1,1,0,1,65,0,1,1,1,3,4,3,0,3,492
1,1,1,0,1,66,0,1,2,1,2,4,2,0,2,548
1,1,1,0,1,67,0,1,3,1,3,4,3,0,3,524
1,1,1,0,1,68,0,1,4,1,2,4,2,0,2,660
1,1,1,0,1,69,0,1,5,2,4,2,2,0,2,692
1,1,1,0,1,70,0,1,6,2,4,3,3,0,3,500
1,1,1,0,1,71,0,1,7,2,4,2,2,0,2,644
1,1,1,0,1,72,0,1,8,2,4,1,1,0,1,484
1,1,1,0,1,73,0,1,1,1,2,4,2,1,3,588
1,1,1,0,1,74,0,1,2,1,1,4,1,0,1,580
1,1,1,0,1,75,0,1,3,1,3,4,3,0,3,494
1,1,1,0,1,76,0,1,4,1,2,4,2,0,2,540
1,1,1,0,1,77,0,1,5,2,4,1,1,0,1,620
1,1,1,0,1,78,0,1,6,2,4,2,2,0,2,636
1,1,1,0,1,79,0,1,7,2,4,3,3,0,3,620
1,1,1,0,1,80,0,1,8,2,4,2,2,0,2,852
1,1,1,0,1,81,0,1,1,1,3,4,3,0,3,556
1,1,1,0,1,82,0,1,2,1,1,4,1,0,1,500
1,1,1,0,1,83,0,1,3,1,2,4,2,0,2,476
1,1,1,0,1,84,0,1,4,1,1,4,1,0,1,580
1,1,1,0,1,85,0,1,5,2,4,1,1,0,1,588
1,1,1,0,1,86,0,1,6,2,4,2,2,0,2,596
1,1,1,0,1,87,0,1,7,2,4,1,1,0,1,652
1,1,1,0,1,88,0,1,8,2,4,3,3,0,3,428
1,1,1,0,1,89,0,1,1,1,3,4,3,0,3,812
1,1,1,0,1,90,0,1,2,1,3,4,3,0,3,540
1,1,1,0,1,91,0,1,3,1,3,4,3,0,3,524
1,1,1,0,1,92,0,1,4,1,2,4,2,0,2,500
1,1,1,0,1,93,0,1,5,2,4,3,3,0,3,580
1,1,1,0,1,94,0,1,6,2,4,2,2,0,2,564
1,1,1,0,1,95,0,1,7,2,4,2,2,0,2,404
1,1,1,0,1,96,0,1,8,2,4,3,3,0,3,540
1,1,1,0,1,97,0,1,1,1,3,4,3,0,3,668
1,1,1,0,1,98,0,1,2,1,3,4,3,0,3,516
1,1,1,0,1,99,0,1,3,1,2,4,2,0,2,516
1,1,1,0,1,100,0,1,4,1,3,4,3,0,3,556
1,1,1,0,1,101,0,1,5,2,4,2,2,0,2,604
1,1,1,0,1,102,0,1,6,2,4,1,1,0,1,804
1,1,1,0,1,103,0,1,7,2,4,1,1,0,1,588
1,1,1,0,1,104,0,1,8,2,4,1,1,0,1,548
1,1,1,0,1,105,0,1,1,1,3,4,3,0,3,892
1,1,1,0,1,106,0,1,2,1,1,4,1,1,2,588
1,1,1,0,1,107,0,1,3,1,2,4,2,0,2,412
1,1,1,0,1,108,0,1,4,1,3,4,3,0,3,468
1,1,1,0,1,109,0,1,5,2,4,3,3,0,3,508
1,1,1,0,1,110,0,1,6,2,4,1,1,0,1,555
1,1,1,0,1,111,0,1,7,2,4,1,1,0,1,516
1,1,1,0,1,112,0,1,8,2,4,3,3,1,2,580
1,1,2,0,2,1,0,2,1,1,3,2,3,0,3,1587
1,1,2,0,2,2,0,2,2,1,2,2,2,0,2,732
1,1,2,0,2,3,0,2,3,1,2,3,2,0,2,892
1,1,2,0,2,4,0,2,4,1,1,3,1,0,1,644
1,1,2,0,2,5,0,2,5,2,4,2,2,0,2,1004
1,1,2,0,2,6,0,2,6,2,4,3,3,0,3,596
1,1,2,0,2,7,0,2,7,2,4,2,2,0,2,524
1,1,2,0,2,8,0,2,8,2,4,2,2,0,2,468
1,1,2,0,2,9,0,2,1,1,2,3,2,0,2,836
1,1,2,0,2,10,0,2,2,1,3,2,3,0,3,444
1,1,2,0,2,11,0,2,3,1,2,3,2,0,2,500
1,1,2,0,2,12,0,2,4,1,2,1,2,0,2,492
1,1,2,0,2,13,0,2,5,2,4,3,3,0,3,524
1,1,2,0,2,14,0,2,6,2,4,1,1,0,1,684
1,1,2,0,2,15,0,2,7,2,4,3,3,0,3,588
1,1,2,0,2,16,0,2,8,2,4,3,3,0,3,764
1,1,2,0,2,17,0,2,1,1,1,2,1,0,1,460
1,1,2,0,2,18,0,2,2,1,2,1,2,0,2,660
1,1,2,0,2,19,0,2,3,1,2,1,2,0,2,484
1,1,2,0,2,20,0,2,4,1,2,2,2,0,2,484
1,1,2,0,2,21,0,2,5,2,4,3,3,0,3,468
1,1,2,0,2,22,0,2,6,2,4,3,3,0,3,444
1,1,2,0,2,23,0,2,7,2,4,2,2,0,2,612
1,1,2,0,2,24,0,2,8,2,4,1,1,0,1,412
1,1,2,0,2,25,0,2,1,1,1,1,1,0,1,476
1,1,2,0,2,26,0,2,2,1,3,2,3,0,3,516
1,1,2,0,2,27,0,2,3,1,3,2,3,0,3,452
1,1,2,0,2,28,0,2,4,1,1,1,1,0,1,1116
1,1,2,0,2,29,0,2,5,2,4,2,2,0,2,732
1,1,2,0,2,30,0,2,6,2,4,3,3,0,3,468
1,1,2,0,2,31,0,2,7,2,4,3,3,0,3,388
1,1,2,0,2,32,0,2,8,2,4,1,1,0,1,948
1,1,2,0,2,33,0,2,1,1,2,1,2,0,2,964
1,1,2,0,2,34,0,2,2,1,2,1,2,0,2,516
1,1,2,0,2,35,0,2,3,1,1,1,1,0,1,636
1,1,2,0,2,36,0,2,4,1,3,1,3,0,3,620
1,1,2,0,2,37,0,2,5,2,4,3,3,0,3,484
1,1,2,0,2,38,0,2,6,2,4,3,3,0,3,508
1,1,2,0,2,39,0,2,7,2,4,2,2,0,2,588
1,1,2,0,2,40,0,2,8,2,4,2,2,0,2,580
1,1,2,0,2,41,0,2,1,1,1,1,1,0,1,1140
1,1,2,0,2,42,0,2,2,1,1,2,1,0,1,460
1,1,2,0,2,43,0,2,3,1,1,3,1,0,1,444
1,1,2,0,2,44,0,2,4,1,1,3,1,0,1,476
1,1,2,0,2,45,0,2,5,2,4,1,1,0,1,644
1,1,2,0,2,46,0,2,6,2,4,2,2,0,2,596
1,1,2,0,2,47,0,2,7,2,4,3,3,0,3,436
1,1,2,0,2,48,0,2,8,2,4,3,3,0,3,372
1,1,2,0,2,49,0,2,1,1,2,3,2,0,2,500
1,1,2,0,2,50,0,2,2,1,3,3,3,0,3,388
1,1,2,0,2,51,0,2,3,1,1,1,1,0,1,476
1,1,2,0,2,52,0,2,4,1,3,3,3,0,3,548
1,1,2,0,2,53,0,2,5,2,4,2,2,0,2,484
1,1,2,0,2,54,0,2,6,2,4,2,2,0,2,420
1,1,2,0,2,55,0,2,7,2,4,1,1,1,3,468
1,1,2,0,2,56,0,2,8,2,4,3,3,0,3,652
1,1,2,0,2,57,0,2,1,1,1,1,1,0,1,972
1,1,2,0,2,58,0,2,2,1,3,3,3,0,3,532
1,1,2,0,2,59,0,2,3,1,2,2,2,0,2,428
1,1,2,0,2,60,0,2,4,1,2,3,2,0,2,428
1,1,2,0,2,61,0,2,5,2,4,3,3,0,3,388
1,1,2,0,2,62,0,2,6,2,4,2,2,0,2,548
1,1,2,0,2,63,0,2,7,2,4,1,1,0,1,492
1,1,2,0,2,64,0,2,8,2,4,3,3,0,3,636
1,1,2,0,2,65,0,2,1,1,3,3,3,0,3,884
1,1,2,0,2,66,0,2,2,1,1,2,1,0,1,524
1,1,2,0,2,67,0,2,3,1,1,1,1,0,1,500
1,1,2,0,2,68,0,2,4,1,3,2,3,0,3,532
1,1,2,0,2,69,0,2,5,2,4,3,3,0,3,628
1,1,2,0,2,70,0,2,6,2,4,3,3,0,3,468
1,1,2,0,2,71,0,2,7,2,4,2,2,0,2,428
1,1,2,0,2,72,0,2,8,2,4,1,1,0,1,564
1,1,2,0,2,73,0,2,1,1,1,1,1,0,1,564
1,1,2,0,2,74,0,2,2,1,2,2,2,0,2,524
1,1,2,0,2,75,0,2,3,1,1,2,1,0,1,628
1,1,2,0,2,76,0,2,4,1,2,1,2,0,2,564
1,1,2,0,2,77,0,2,5,2,4,2,2,0,2,572
1,1,2,0,2,78,0,2,6,2,4,3,3,0,3,588
1,1,2,0,2,79,0,2,7,2,4,2,2,0,2,756
1,1,2,0,2,80,0,2,8,2,4,1,1,0,1,484
1,1,2,0,2,81,0,2,1,1,1,3,1,0,1,500
1,1,2,0,2,82,0,2,2,1,3,1,3,0,3,668
1,1,2,0,2,83,0,2,3,1,1,2,1,0,1,484
1,1,2,0,2,84,0,2,4,1,1,3,1,0,1,516
1,1,2,0,2,85,0,2,5,2,4,1,1,0,1,580
1,1,2,0,2,86,0,2,6,2,4,3,3,0,3,524
1,1,2,0,2,87,0,2,7,2,4,3,3,0,3,460
1,1,2,0,2,88,0,2,8,2,4,2,2,0,2,500
1,1,2,0,2,89,0,2,1,1,3,2,3,0,3,588
1,1,2,0,2,90,0,2,2,1,1,2,1,0,1,492
1,1,2,0,2,91,0,2,3,1,3,1,3,0,3,516
1,1,2,0,2,92,0,2,4,1,2,3,2,0,2,428
1,1,2,0,2,93,0,2,5,2,4,1,1,0,1,548
1,1,2,0,2,94,0,2,6,2,4,2,2,0,2,636
1,1,2,0,2,95,0,2,7,2,4,1,1,0,1,604
1,1,2,0,2,96,0,2,8,2,4,1,1,0,1,508
1,1,2,0,2,97,0,2,1,1,3,3,3,0,3,788
1,1,2,0,2,98,0,2,2,1,2,1,2,0,2,596
1,1,2,0,2,99,0,2,3,1,1,2,1,0,1,548
1,1,2,0,2,100,0,2,4,1,1,2,1,0,1,468
1,1,2,0,2,101,0,2,5,2,4,2,2,0,2,836
1,1,2,0,2,102,0,2,6,2,4,1,1,0,1,548
1,1,2,0,2,103,0,2,7,2,4,3,3,0,3,708
1,1,2,0,2,104,0,2,8,2,4,3,3,0,3,580
1,1,2,0,2,105,0,2,1,1,1,1,1,0,1,612
1,1,2,0,2,106,0,2,2,1,2,3,2,0,2,420
1,1,2,0,2,107,0,2,3,1,2,3,2,0,2,372
1,1,2,0,2,108,0,2,4,1,1,1,1,0,1,468
1,1,2,0,2,109,0,2,5,2,4,3,3,0,3,388
1,1,2,0,2,110,0,2,6,2,4,1,1,0,1,668
1,1,2,0,2,111,0,2,7,2,4,1,1,0,1,436
1,1,2,0,2,112,0,2,8,2,4,1,1,0,1,436
1,1,3,0,3,1,0,3,1,1,2,4,2,0,2,1211
1,1,3,0,3,2,0,3,2,1,2,4,2,0,2,420
1,1,3,0,3,3,0,3,3,1,2,4,2,0,2,356
1,1,3,0,3,4,0,3,4,1,2,4,2,0,2,396
1,1,3,0,3,5,0,3,5,2,2,1,1,0,1,1196
1,1,3,0,3,6,0,3,6,2,3,1,1,0,1,708
1,1,3,0,3,7,0,3,7,2,3,1,1,0,1,348
1,1,3,0,3,8,0,3,8,2,3,3,3,0,3,732
1,1,3,0,3,9,0,3,1,1,1,4,1,0,1,636
1,1,3,0,3,10,0,3,2,1,2,4,2,0,2,652
1,1,3,0,3,11,0,3,3,1,3,4,3,0,3,396
1,1,3,0,3,12,0,3,4,1,3,4,3,0,3,444
1,1,3,0,3,13,0,3,5,2,1,2,2,1,1,948
1,1,3,0,3,14,0,3,6,2,3,1,1,0,1,1452
1,1,3,0,3,15,0,3,7,2,2,1,1,0,1,628
1,1,3,0,3,16,0,3,8,2,3,2,2,0,2,684
1,1,3,0,3,17,0,3,1,1,1,4,1,0,1,596
1,1,3,0,3,18,0,3,2,1,3,4,3,0,3,540
1,1,3,0,3,19,0,3,3,1,1,4,1,0,1,540
1,1,3,0,3,20,0,3,4,1,2,4,2,0,2,460
1,1,3,0,3,21,0,3,5,2,1,1,1,0,1,556
1,1,3,0,3,22,0,3,6,2,3,2,2,0,2,980
1,1,3,0,3,23,0,3,7,2,3,3,3,0,3,364
1,1,3,0,3,24,0,3,8,2,2,3,3,0,3,444
1,1,3,0,3,25,0,3,1,1,1,4,1,0,1,404
1,1,3,0,3,26,0,3,2,1,2,4,2,0,2,508
1,1,3,0,3,27,0,3,3,1,1,4,1,1,2,452
1,1,3,0,3,28,0,3,4,1,2,4,2,0,2,700
1,1,3,0,3,29,0,3,5,2,2,3,3,0,3,796
1,1,3,0,3,30,0,3,6,2,3,3,3,0,3,556
1,1,3,0,3,31,0,3,7,2,2,3,3,0,3,444
1,1,3,0,3,32,0,3,8,2,2,3,3,0,3,420
1,1,3,0,3,33,0,3,1,1,2,4,2,0,2,644
1,1,3,0,3,34,0,3,2,1,1,4,1,0,1,556
1,1,3,0,3,35,0,3,3,1,3,4,3,0,3,500
1,1,3,0,3,36,0,3,4,1,1,4,1,0,1,652
1,1,3,0,3,37,0,3,5,2,3,1,1,0,1,644
1,1,3,0,3,38,0,3,6,2,1,2,2,0,2,524
1,1,3,0,3,39,0,3,7,2,3,3,3,0,3,428
1,1,3,0,3,40,0,3,8,2,2,1,1,0,1,668
1,1,3,0,3,41,0,3,1,1,2,4,2,0,2,628
1,1,3,0,3,42,0,3,2,1,2,4,2,0,2,500
1,1,3,0,3,43,0,3,3,1,1,4,1,0,1,660
1,1,3,0,3,44,0,3,4,1,2,4,2,1,1,428
1,1,3,0,3,45,0,3,5,2,2,3,3,0,3,876
1,1,3,0,3,46,0,3,6,2,3,3,3,0,3,524
1,1,3,0,3,47,0,3,7,2,1,2,2,0,2,788
1,1,3,0,3,48,0,3,8,2,2,3,3,0,3,620
1,1,3,0,3,49,0,3,1,1,3,4,3,1,1,636
1,1,3,0,3,50,0,3,2,1,3,4,3,0,3,468
1,1,3,0,3,51,0,3,3,1,1,4,1,0,1,620
1,1,3,0,3,52,0,3,4,1,1,4,1,0,1,492
1,1,3,0,3,53,0,3,5,2,1,3,3,0,3,748
1,1,3,0,3,54,0,3,6,2,2,1,1,1,2,564
1,1,3,0,3,55,0,3,7,2,3,1,1,0,1,524
1,1,3,0,3,56,0,3,8,2,2,2,2,0,2,500
1,1,3,0,3,57,0,3,1,1,3,4,3,0,3,564
1,1,3,0,3,58,0,3,2,1,2,4,2,0,2,660
1,1,3,0,3,59,0,3,3,1,3,4,3,0,3,540
1,1,3,0,3,60,0,3,4,1,2,4,2,0,2,580
1,1,3,0,3,61,0,3,5,2,3,3,3,0,3,508
1,1,3,0,3,62,0,3,6,2,1,3,3,0,3,612
1,1,3,0,3,63,0,3,7,2,2,1,1,0,1,548
1,1,3,0,3,64,0,3,8,2,2,1,1,0,1,460
1,1,3,0,3,65,0,3,1,1,3,4,3,0,3,564
1,1,3,0,3,66,0,3,2,1,1,4,1,0,1,652
1,1,3,0,3,67,0,3,3,1,3,4,3,0,3,524
1,1,3,0,3,68,0,3,4,1,2,4,2,0,2,516
1,1,3,0,3,69,0,3,5,2,2,3,3,0,3,636
1,1,3,0,3,70,0,3,6,2,3,1,1,0,1,628
1,1,3,0,3,71,0,3,7,2,2,2,2,0,2,412
1,1,3,0,3,72,0,3,8,2,1,2,2,0,2,516
1,1,3,0,3,73,0,3,1,1,2,4,2,0,2,500
1,1,3,0,3,74,0,3,2,1,3,4,3,0,3,388
1,1,3,0,3,75,0,3,3,1,3,4,3,0,3,532
1,1,3,0,3,76,0,3,4,1,2,4,2,0,2,500
1,1,3,0,3,77,0,3,5,2,1,3,3,0,3,532
1,1,3,0,3,78,0,3,6,2,1,2,2,0,2,508
1,1,3,0,3,79,0,3,7,2,3,3,3,0,3,596
1,1,3,0,3,80,0,3,8,2,2,3,3,0,3,556
1,1,3,0,3,81,0,3,1,1,3,4,3,0,3,452
1,1,3,0,3,82,0,3,2,1,3,4,3,0,3,476
1,1,3,0,3,83,0,3,3,1,2,4,2,0,2,484
1,1,3,0,3,84,0,3,4,1,1,4,1,0,1,484
1,1,3,0,3,85,0,3,5,2,3,3,3,0,3,412
1,1,3,0,3,86,0,3,6,2,2,1,1,0,1,724
1,1,3,0,3,87,0,3,7,2,3,1,1,0,1,492
1,1,3,0,3,88,0,3,8,2,1,1,1,0,1,756
1,1,3,0,3,89,0,3,1,1,1,4,1,0,1,596
1,1,3,0,3,90,0,3,2,1,2,4,2,0,2,452
1,1,3,0,3,91,0,3,3,1,3,4,3,0,3,428
1,1,3,0,3,92,0,3,4,1,3,4,3,0,3,476
1,1,3,0,3,93,0,3,5,2,1,3,3,0,3,476
1,1,3,0,3,94,0,3,6,2,2,1,1,0,1,580
1,1,3,0,3,95,0,3,7,2,3,1,1,0,1,508
1,1,3,0,3,96,0,3,8,2,1,2,2,0,2,508
1,1,3,0,3,97,0,3,1,1,2,4,2,0,2,668
1,1,3,0,3,98,0,3,2,1,1,4,1,0,1,572
1,1,3,0,3,99,0,3,3,1,3,4,3,0,3,388
